org_files,yyyy,mm,dd,title,old_url,new_url,new_relative_url
2011-06-08-embed-anything-on-a-site-easily.org,2011,06,08,embed-anything-on-a-site-easily,http://blog.nguyenvq.com/2011/06/08/embed-anything-on-a-site-easily/,https://www.nguyenvq.com/blog/posts/2011-06-08-embed-anything-on-a-site-easily/,../2011-06-08-embed-anything-on-a-site-easily/
2011-06-08-natbib-reference-sheet-for-citations.org,2011,06,08,natbib-reference-sheet-for-citations,http://blog.nguyenvq.com/2011/06/08/natbib-reference-sheet-for-citations/,https://www.nguyenvq.com/blog/posts/2011-06-08-natbib-reference-sheet-for-citations/,../2011-06-08-natbib-reference-sheet-for-citations/
2011-06-09-byobu-an-enhanced-screen.org,2011,06,09,byobu-an-enhanced-screen,http://blog.nguyenvq.com/2011/06/09/byobu-an-enhanced-screen/,https://www.nguyenvq.com/blog/posts/2011-06-09-byobu-an-enhanced-screen/,../2011-06-09-byobu-an-enhanced-screen/
2011-06-13-google-voice-on-a-telephone-without-a-server.org,2011,06,13,google-voice-on-a-telephone-without-a-server,http://blog.nguyenvq.com/2011/06/13/google-voice-on-a-telephone-without-a-server/,https://www.nguyenvq.com/blog/posts/2011-06-13-google-voice-on-a-telephone-without-a-server/,../2011-06-13-google-voice-on-a-telephone-without-a-server/
2011-06-13-version-control-and-collaborating-with-latex-files.org,2011,06,13,version-control-and-collaborating-with-latex-files,http://blog.nguyenvq.com/2011/06/13/version-control-and-collaborating-with-latex-files/,https://www.nguyenvq.com/blog/posts/2011-06-13-version-control-and-collaborating-with-latex-files/,../2011-06-13-version-control-and-collaborating-with-latex-files/
2011-06-14-modify-spacings-in-listing-itemizeenumerate-environments-for-latex-beamer.org,2011,06,14,modify-spacings-in-listing-itemizeenumerate-environments-for-latex-beamer,http://blog.nguyenvq.com/2011/06/14/modify-spacings-in-listing-itemizeenumerate-environments-for-latex-beamer/,https://www.nguyenvq.com/blog/posts/2011-06-14-modify-spacings-in-listing-itemizeenumerate-environments-for-latex-beamer/,../2011-06-14-modify-spacings-in-listing-itemizeenumerate-environments-for-latex-beamer/
2011-06-16-determining-number-of-nodes-or-cores-available-in-an-sge-queue.org,2011,06,16,determining-number-of-nodes-or-cores-available-in-an-sge-queue,http://blog.nguyenvq.com/2011/06/16/determining-number-of-nodes-or-cores-available-in-an-sge-queue/,https://www.nguyenvq.com/blog/posts/2011-06-16-determining-number-of-nodes-or-cores-available-in-an-sge-queue/,../2011-06-16-determining-number-of-nodes-or-cores-available-in-an-sge-queue/
2011-06-16-serialize-or-turn-a-large-parallel-r-job-into-smaller-chunks-for-use-with-sge.org,2011,06,16,serialize-or-turn-a-large-parallel-r-job-into-smaller-chunks-for-use-with-sge,http://blog.nguyenvq.com/2011/06/16/serialize-or-turn-a-large-parallel-r-job-into-smaller-chunks-for-use-with-sge/,https://www.nguyenvq.com/blog/posts/2011-06-16-serialize-or-turn-a-large-parallel-r-job-into-smaller-chunks-for-use-with-sge/,../2011-06-16-serialize-or-turn-a-large-parallel-r-job-into-smaller-chunks-for-use-with-sge/
2011-06-29-convert-a-string-to-emacs-regexp.org,2011,06,29,convert-a-string-to-emacs-regexp,http://blog.nguyenvq.com/2011/06/29/convert-a-string-to-emacs-regexp/,https://www.nguyenvq.com/blog/posts/2011-06-29-convert-a-string-to-emacs-regexp/,../2011-06-29-convert-a-string-to-emacs-regexp/
2011-06-29-some-custom-emacs-keybindings-for-latex-to-assist-in-the-writing-process.org,2011,06,29,some-custom-emacs-keybindings-for-latex-to-assist-in-the-writing-process,http://blog.nguyenvq.com/2011/06/29/some-custom-emacs-keybindings-for-latex-to-assist-in-the-writing-process/,https://www.nguyenvq.com/blog/posts/2011-06-29-some-custom-emacs-keybindings-for-latex-to-assist-in-the-writing-process/,../2011-06-29-some-custom-emacs-keybindings-for-latex-to-assist-in-the-writing-process/
2011-06-30-ignore-errors-when-executing-a-command-in-emacs-with-condition-case.org,2011,06,30,ignore-errors-when-executing-a-command-in-emacs-with-condition-case,http://blog.nguyenvq.com/2011/06/30/ignore-errors-when-executing-a-command-in-emacs-with-condition-case/,https://www.nguyenvq.com/blog/posts/2011-06-30-ignore-errors-when-executing-a-command-in-emacs-with-condition-case/,../2011-06-30-ignore-errors-when-executing-a-command-in-emacs-with-condition-case/
2011-06-30-wordpresss-syntax-highlighter-evolved-messes-up-my-code.org,2011,06,30,wordpresss-syntax-highlighter-evolved-messes-up-my-code,http://blog.nguyenvq.com/2011/06/30/wordpresss-syntax-highlighter-evolved-messes-up-my-code/,https://www.nguyenvq.com/blog/posts/2011-06-30-wordpresss-syntax-highlighter-evolved-messes-up-my-code/,../2011-06-30-wordpresss-syntax-highlighter-evolved-messes-up-my-code/
2011-07-01-follow-up-on-obi-ata-and-google-voice.org,2011,07,01,follow-up-on-obi-ata-and-google-voice,http://blog.nguyenvq.com/2011/07/01/follow-up-on-obi-ata-and-google-voice/,https://www.nguyenvq.com/blog/posts/2011-07-01-follow-up-on-obi-ata-and-google-voice/,../2011-07-01-follow-up-on-obi-ata-and-google-voice/
2011-07-01-my-own-programming-style-convention-for-most-languages.org,2011,07,01,my-own-programming-style-convention-for-most-languages,http://blog.nguyenvq.com/2011/07/01/my-own-programming-style-convention-for-most-languages/,https://www.nguyenvq.com/blog/posts/2011-07-01-my-own-programming-style-convention-for-most-languages/,../2011-07-01-my-own-programming-style-convention-for-most-languages/
2011-07-11-quick-notes-on-building-my-own-computer.org,2011,07,11,quick-notes-on-building-my-own-computer,http://blog.nguyenvq.com/2011/07/11/quick-notes-on-building-my-own-computer/,https://www.nguyenvq.com/blog/posts/2011-07-11-quick-notes-on-building-my-own-computer/,../2011-07-11-quick-notes-on-building-my-own-computer/
2011-07-11-r-from-source.org,2011,07,11,r-from-source,http://blog.nguyenvq.com/2011/07/11/r-from-source/,https://www.nguyenvq.com/blog/posts/2011-07-11-r-from-source/,../2011-07-11-r-from-source/
2011-07-13-install-sas-on-linux.org,2011,07,13,install-sas-on-linux,http://blog.nguyenvq.com/2011/07/13/install-sas-on-linux/,https://www.nguyenvq.com/blog/posts/2011-07-13-install-sas-on-linux/,../2011-07-13-install-sas-on-linux/
2011-07-14-adobe-flash-player-11-beta-out-no-more-npviewer-bin-process-sucking-cpu-resource.org,2011,07,14,adobe-flash-player-11-beta-out-no-more-npviewer-bin-process-sucking-cpu-resource,http://blog.nguyenvq.com/2011/07/14/adobe-flash-player-11-beta-out-no-more-npviewer-bin-process-sucking-cpu-resource/,https://www.nguyenvq.com/blog/posts/2011-07-14-adobe-flash-player-11-beta-out-no-more-npviewer-bin-process-sucking-cpu-resource/,../2011-07-14-adobe-flash-player-11-beta-out-no-more-npviewer-bin-process-sucking-cpu-resource/
2011-07-16-web-based-ssh.org,2011,07,16,web-based-ssh,http://blog.nguyenvq.com/2011/07/16/web-based-ssh/,https://www.nguyenvq.com/blog/posts/2011-07-16-web-based-ssh/,../2011-07-16-web-based-ssh/
2011-07-18-real-time-file-synchronization-like-dropbox-via-unison.org,2011,07,18,real-time-file-synchronization-like-dropbox-via-unison,http://blog.nguyenvq.com/2011/07/18/real-time-file-synchronization-like-dropbox-via-unison/,https://www.nguyenvq.com/blog/posts/2011-07-18-real-time-file-synchronization-like-dropbox-via-unison/,../2011-07-18-real-time-file-synchronization-like-dropbox-via-unison/
2011-07-22-archive-and-synchronizations-with-unison-and-rsync.org,2011,07,22,archive-and-synchronizations-with-unison-and-rsync,http://blog.nguyenvq.com/2011/07/22/archive-and-synchronizations-with-unison-and-rsync/,https://www.nguyenvq.com/blog/posts/2011-07-22-archive-and-synchronizations-with-unison-and-rsync/,../2011-07-22-archive-and-synchronizations-with-unison-and-rsync/
2011-07-22-make-your-scripts-more-user-friendly-with-zenity.org,2011,07,22,make-your-scripts-more-user-friendly-with-zenity,http://blog.nguyenvq.com/2011/07/22/make-your-scripts-more-user-friendly-with-zenity/,https://www.nguyenvq.com/blog/posts/2011-07-22-make-your-scripts-more-user-friendly-with-zenity/,../2011-07-22-make-your-scripts-more-user-friendly-with-zenity/
2011-07-22-web-based-collaboration-of-latex-documents.org,2011,07,22,web-based-collaboration-of-latex-documents,http://blog.nguyenvq.com/2011/07/22/web-based-collaboration-of-latex-documents/,https://www.nguyenvq.com/blog/posts/2011-07-22-web-based-collaboration-of-latex-documents/,../2011-07-22-web-based-collaboration-of-latex-documents/
2011-07-24-research-paper-management-or-library-with-emacs.org,2011,07,24,research-paper-management-or-library-with-emacs,http://blog.nguyenvq.com/2011/07/24/research-paper-management-or-library-with-emacs/,https://www.nguyenvq.com/blog/posts/2011-07-24-research-paper-management-or-library-with-emacs/,../2011-07-24-research-paper-management-or-library-with-emacs/
2011-07-28-working-with-sas-macro-variables.org,2011,07,28,working-with-sas-macro-variables,http://blog.nguyenvq.com/2011/07/28/working-with-sas-macro-variables/,https://www.nguyenvq.com/blog/posts/2011-07-28-working-with-sas-macro-variables/,../2011-07-28-working-with-sas-macro-variables/
2011-07-29-vpn-service-for-an-anonymous-or-untraceable-internet-presence.org,2011,07,29,vpn-service-for-an-anonymous-or-untraceable-internet-presence,http://blog.nguyenvq.com/2011/07/29/vpn-service-for-an-anonymous-or-untraceable-internet-presence/,https://www.nguyenvq.com/blog/posts/2011-07-29-vpn-service-for-an-anonymous-or-untraceable-internet-presence/,../2011-07-29-vpn-service-for-an-anonymous-or-untraceable-internet-presence/
2011-08-06-encrypt-hard-drives-and-usb-drives-with-dm-crypt-and-truecrypt.org,2011,08,06,encrypt-hard-drives-and-usb-drives-with-dm-crypt-and-truecrypt,http://blog.nguyenvq.com/2011/08/06/encrypt-hard-drives-and-usb-drives-with-dm-crypt-and-truecrypt/,https://www.nguyenvq.com/blog/posts/2011-08-06-encrypt-hard-drives-and-usb-drives-with-dm-crypt-and-truecrypt/,../2011-08-06-encrypt-hard-drives-and-usb-drives-with-dm-crypt-and-truecrypt/
2011-08-06-full-disk-encryption-on-ubuntu-with-dm-crypt-luks.org,2011,08,06,full-disk-encryption-on-ubuntu-with-dm-crypt-luks,http://blog.nguyenvq.com/2011/08/06/full-disk-encryption-on-ubuntu-with-dm-crypt-luks/,https://www.nguyenvq.com/blog/posts/2011-08-06-full-disk-encryption-on-ubuntu-with-dm-crypt-luks/,../2011-08-06-full-disk-encryption-on-ubuntu-with-dm-crypt-luks/
2011-08-06-ubuntu-usb-installation-detect-and-mount-cd-rom-failed.org,2011,08,06,ubuntu-usb-installation-detect-and-mount-cd-rom-failed,http://blog.nguyenvq.com/2011/08/06/ubuntu-usb-installation-detect-and-mount-cd-rom-failed/,https://www.nguyenvq.com/blog/posts/2011-08-06-ubuntu-usb-installation-detect-and-mount-cd-rom-failed/,../2011-08-06-ubuntu-usb-installation-detect-and-mount-cd-rom-failed/
2011-08-10-build-multiarch-r-32-bit-and-64-bit-on-debianubuntu.org,2011,08,10,build-multiarch-r-32-bit-and-64-bit-on-debianubuntu,http://blog.nguyenvq.com/2011/08/10/build-multiarch-r-32-bit-and-64-bit-on-debianubuntu/,https://www.nguyenvq.com/blog/posts/2011-08-10-build-multiarch-r-32-bit-and-64-bit-on-debianubuntu/,../2011-08-10-build-multiarch-r-32-bit-and-64-bit-on-debianubuntu/
2011-08-10-sideway-or-landscape-table-over-multiple-pages-in-latex.org,2011,08,10,sideway-or-landscape-table-over-multiple-pages-in-latex,http://blog.nguyenvq.com/2011/08/10/sideway-or-landscape-table-over-multiple-pages-in-latex/,https://www.nguyenvq.com/blog/posts/2011-08-10-sideway-or-landscape-table-over-multiple-pages-in-latex/,../2011-08-10-sideway-or-landscape-table-over-multiple-pages-in-latex/
2011-08-23-vietnamese-in-latex.org,2011,08,23,vietnamese-in-latex,http://blog.nguyenvq.com/2011/08/23/vietnamese-in-latex/,https://www.nguyenvq.com/blog/posts/2011-08-23-vietnamese-in-latex/,../2011-08-23-vietnamese-in-latex/
2011-08-24-adjust-picture-brightness-with-gimp.org,2011,08,24,adjust-picture-brightness-with-gimp,http://blog.nguyenvq.com/2011/08/24/adjust-picture-brightness-with-gimp/,https://www.nguyenvq.com/blog/posts/2011-08-24-adjust-picture-brightness-with-gimp/,../2011-08-24-adjust-picture-brightness-with-gimp/
2011-08-24-background-image-in-latex-beamer-presentation.org,2011,08,24,background-image-in-latex-beamer-presentation,http://blog.nguyenvq.com/2011/08/24/background-image-in-latex-beamer-presentation/,https://www.nguyenvq.com/blog/posts/2011-08-24-background-image-in-latex-beamer-presentation/,../2011-08-24-background-image-in-latex-beamer-presentation/
2011-08-30-home-address-on-gps-navigation-device.org,2011,08,30,home-address-on-gps-navigation-device,http://blog.nguyenvq.com/2011/08/30/home-address-on-gps-navigation-device/,https://www.nguyenvq.com/blog/posts/2011-08-30-home-address-on-gps-navigation-device/,../2011-08-30-home-address-on-gps-navigation-device/
2011-08-30-navit-a-map-and-navigation-program.org,2011,08,30,navit-a-map-and-navigation-program,http://blog.nguyenvq.com/2011/08/30/navit-a-map-and-navigation-program/,https://www.nguyenvq.com/blog/posts/2011-08-30-navit-a-map-and-navigation-program/,../2011-08-30-navit-a-map-and-navigation-program/
2011-08-31-opendns-on-tomato-router-for-faster-web-experience.org,2011,08,31,opendns-on-tomato-router-for-faster-web-experience,http://blog.nguyenvq.com/2011/08/31/opendns-on-tomato-router-for-faster-web-experience/,https://www.nguyenvq.com/blog/posts/2011-08-31-opendns-on-tomato-router-for-faster-web-experience/,../2011-08-31-opendns-on-tomato-router-for-faster-web-experience/
2011-09-03-embed-all-fonts-in-a-pdf-file.org,2011,09,03,embed-all-fonts-in-a-pdf-file,http://blog.nguyenvq.com/2011/09/03/embed-all-fonts-in-a-pdf-file/,https://www.nguyenvq.com/blog/posts/2011-09-03-embed-all-fonts-in-a-pdf-file/,../2011-09-03-embed-all-fonts-in-a-pdf-file/
2011-09-03-extracting-pages-in-a-pdf-file.org,2011,09,03,extracting-pages-in-a-pdf-file,http://blog.nguyenvq.com/2011/09/03/extracting-pages-in-a-pdf-file/,https://www.nguyenvq.com/blog/posts/2011-09-03-extracting-pages-in-a-pdf-file/,../2011-09-03-extracting-pages-in-a-pdf-file/
2011-09-04-nzb-clients.org,2011,09,04,nzb-clients,http://blog.nguyenvq.com/2011/09/04/nzb-clients/,https://www.nguyenvq.com/blog/posts/2011-09-04-nzb-clients/,../2011-09-04-nzb-clients/
2011-09-04-offline-maps-for-gps-on-android-without-a-need-for-a-data-connection.org,2011,09,04,offline-maps-for-gps-on-android-without-a-need-for-a-data-connection,http://blog.nguyenvq.com/2011/09/04/offline-maps-for-gps-on-android-without-a-need-for-a-data-connection/,https://www.nguyenvq.com/blog/posts/2011-09-04-offline-maps-for-gps-on-android-without-a-need-for-a-data-connection/,../2011-09-04-offline-maps-for-gps-on-android-without-a-need-for-a-data-connection/
2011-09-07-strong-long-passwords.org,2011,09,07,strong-long-passwords,http://blog.nguyenvq.com/2011/09/07/strong-long-passwords/,https://www.nguyenvq.com/blog/posts/2011-09-07-strong-long-passwords/,../2011-09-07-strong-long-passwords/
2011-09-08-mkv-on-ps3-using-showtime.org,2011,09,08,mkv-on-ps3-using-showtime,http://blog.nguyenvq.com/2011/09/08/mkv-on-ps3-using-showtime/,https://www.nguyenvq.com/blog/posts/2011-09-08-mkv-on-ps3-using-showtime/,../2011-09-08-mkv-on-ps3-using-showtime/
2011-09-12-s5-reloaded-themes-with-sigmas-emacs-org-mode-method.org,2011,09,12,s5-reloaded-themes-with-sigmas-emacs-org-mode-method,http://blog.nguyenvq.com/2011/09/12/s5-reloaded-themes-with-sigmas-emacs-org-mode-method/,https://www.nguyenvq.com/blog/posts/2011-09-12-s5-reloaded-themes-with-sigmas-emacs-org-mode-method/,../2011-09-12-s5-reloaded-themes-with-sigmas-emacs-org-mode-method/
2011-09-13-keep-slides-short-and-tell-a-story.org,2011,09,13,keep-slides-short-and-tell-a-story,http://blog.nguyenvq.com/2011/09/13/keep-slides-short-and-tell-a-story/,https://www.nguyenvq.com/blog/posts/2011-09-13-keep-slides-short-and-tell-a-story/,../2011-09-13-keep-slides-short-and-tell-a-story/
2011-09-13-parallel-programming-crash-course-at-linux-journal.org,2011,09,13,parallel-programming-crash-course-at-linux-journal,http://blog.nguyenvq.com/2011/09/13/parallel-programming-crash-course-at-linux-journal/,https://www.nguyenvq.com/blog/posts/2011-09-13-parallel-programming-crash-course-at-linux-journal/,../2011-09-13-parallel-programming-crash-course-at-linux-journal/
2011-09-13-remote-unlocking-luks-encrypted-lvm-using-dropbear-ssh-in-ubuntu.org,2011,09,13,remote-unlocking-luks-encrypted-lvm-using-dropbear-ssh-in-ubuntu,http://blog.nguyenvq.com/2011/09/13/remote-unlocking-luks-encrypted-lvm-using-dropbear-ssh-in-ubuntu/,https://www.nguyenvq.com/blog/posts/2011-09-13-remote-unlocking-luks-encrypted-lvm-using-dropbear-ssh-in-ubuntu/,../2011-09-13-remote-unlocking-luks-encrypted-lvm-using-dropbear-ssh-in-ubuntu/
2011-09-15-backup-re-install-ubuntu-with-full-disk-encryption-and-restore-all-files-and-settings.org,2011,09,15,backup-re-install-ubuntu-with-full-disk-encryption-and-restore-all-files-and-settings,http://blog.nguyenvq.com/2011/09/15/backup-re-install-ubuntu-with-full-disk-encryption-and-restore-all-files-and-settings/,https://www.nguyenvq.com/blog/posts/2011-09-15-backup-re-install-ubuntu-with-full-disk-encryption-and-restore-all-files-and-settings/,../2011-09-15-backup-re-install-ubuntu-with-full-disk-encryption-and-restore-all-files-and-settings/
2011-09-16-lightweight-portable-security-linux-distribution-by-the-us-department-of-defense.org,2011,09,16,lightweight-portable-security-linux-distribution-by-the-us-department-of-defense,http://blog.nguyenvq.com/2011/09/16/lightweight-portable-security-linux-distribution-by-the-us-department-of-defense/,https://www.nguyenvq.com/blog/posts/2011-09-16-lightweight-portable-security-linux-distribution-by-the-us-department-of-defense/,../2011-09-16-lightweight-portable-security-linux-distribution-by-the-us-department-of-defense/
2011-09-18-install-and-update-multiple-linux-distros-using-netbootcd.org,2011,09,18,install-and-update-multiple-linux-distros-using-netbootcd,http://blog.nguyenvq.com/2011/09/18/install-and-update-multiple-linux-distros-using-netbootcd/,https://www.nguyenvq.com/blog/posts/2011-09-18-install-and-update-multiple-linux-distros-using-netbootcd/,../2011-09-18-install-and-update-multiple-linux-distros-using-netbootcd/
2011-09-20-anonymous-web-surfing-with-tor.org,2011,09,20,anonymous-web-surfing-with-tor,http://blog.nguyenvq.com/2011/09/20/anonymous-web-surfing-with-tor/,https://www.nguyenvq.com/blog/posts/2011-09-20-anonymous-web-surfing-with-tor/,../2011-09-20-anonymous-web-surfing-with-tor/
2011-09-20-how-to-ship-shoes-for-cheap.org,2011,09,20,how-to-ship-shoes-for-cheap,http://blog.nguyenvq.com/2011/09/20/how-to-ship-shoes-for-cheap/,https://www.nguyenvq.com/blog/posts/2011-09-20-how-to-ship-shoes-for-cheap/,../2011-09-20-how-to-ship-shoes-for-cheap/
2011-09-26-ssl-for-pan-news-reader-via-stunnel.org,2011,09,26,ssl-for-pan-news-reader-via-stunnel,http://blog.nguyenvq.com/2011/09/26/ssl-for-pan-news-reader-via-stunnel/,https://www.nguyenvq.com/blog/posts/2011-09-26-ssl-for-pan-news-reader-via-stunnel/,../2011-09-26-ssl-for-pan-news-reader-via-stunnel/
2011-10-05-some-modifications-for-wordpress.org,2011,10,05,some-modifications-for-wordpress,http://blog.nguyenvq.com/2011/10/05/some-modifications-for-wordpress/,https://www.nguyenvq.com/blog/posts/2011-10-05-some-modifications-for-wordpress/,../2011-10-05-some-modifications-for-wordpress/
2011-10-09-automatic-email-notifications-for-google-docs-forms.org,2011,10,09,automatic-email-notifications-for-google-docs-forms,http://blog.nguyenvq.com/2011/10/09/automatic-email-notifications-for-google-docs-forms/,https://www.nguyenvq.com/blog/posts/2011-10-09-automatic-email-notifications-for-google-docs-forms/,../2011-10-09-automatic-email-notifications-for-google-docs-forms/
2011-10-09-create-a-website-instead-of-a-blog-from-wordpress-using-the-right-theme.org,2011,10,09,create-a-website-instead-of-a-blog-from-wordpress-using-the-right-theme,http://blog.nguyenvq.com/2011/10/09/create-a-website-instead-of-a-blog-from-wordpress-using-the-right-theme/,https://www.nguyenvq.com/blog/posts/2011-10-09-create-a-website-instead-of-a-blog-from-wordpress-using-the-right-theme/,../2011-10-09-create-a-website-instead-of-a-blog-from-wordpress-using-the-right-theme/
2011-11-12-email-boot-log-at-startup-in-ubuntu-with-bootmail.org,2011,11,12,email-boot-log-at-startup-in-ubuntu-with-bootmail,http://blog.nguyenvq.com/2011/11/12/email-boot-log-at-startup-in-ubuntu-with-bootmail/,https://www.nguyenvq.com/blog/posts/2011-11-12-email-boot-log-at-startup-in-ubuntu-with-bootmail/,../2011-11-12-email-boot-log-at-startup-in-ubuntu-with-bootmail/
2011-11-12-skip-disk-mount-errors-in-linux.org,2011,11,12,skip-disk-mount-errors-in-linux,http://blog.nguyenvq.com/2011/11/12/skip-disk-mount-errors-in-linux/,https://www.nguyenvq.com/blog/posts/2011-11-12-skip-disk-mount-errors-in-linux/,../2011-11-12-skip-disk-mount-errors-in-linux/
2011-11-18-shutdown-in-centos-requires-halt-argument.org,2011,11,18,shutdown-in-centos-requires-halt-argument,http://blog.nguyenvq.com/2011/11/18/shutdown-in-centos-requires-halt-argument/,https://www.nguyenvq.com/blog/posts/2011-11-18-shutdown-in-centos-requires-halt-argument/,../2011-11-18-shutdown-in-centos-requires-halt-argument/
2011-11-22-pbx-in-a-flash-incredible-pbx-makes-setting-up-freepbx-asterisk-easy.org,2011,11,22,pbx-in-a-flash-incredible-pbx-makes-setting-up-freepbx-asterisk-easy,http://blog.nguyenvq.com/2011/11/22/pbx-in-a-flash-incredible-pbx-makes-setting-up-freepbx-asterisk-easy/,https://www.nguyenvq.com/blog/posts/2011-11-22-pbx-in-a-flash-incredible-pbx-makes-setting-up-freepbx-asterisk-easy/,../2011-11-22-pbx-in-a-flash-incredible-pbx-makes-setting-up-freepbx-asterisk-easy/
2011-11-26-log-output-for-screen.org,2011,11,26,log-output-for-screen,http://blog.nguyenvq.com/2011/11/26/log-output-for-screen/,https://www.nguyenvq.com/blog/posts/2011-11-26-log-output-for-screen/,../2011-11-26-log-output-for-screen/
2011-12-04-filtered-response-in-gmail.org,2011,12,04,filtered-response-in-gmail,http://blog.nguyenvq.com/2011/12/04/filtered-response-in-gmail/,https://www.nguyenvq.com/blog/posts/2011-12-04-filtered-response-in-gmail/,../2011-12-04-filtered-response-in-gmail/
2011-12-08-mount-box.net-on-ubuntu-linux-via-webdav.org,2011,12,08,mount-box.net-on-ubuntu-linux-via-webdav,http://blog.nguyenvq.com/2011/12/08/mount-box.net-on-ubuntu-linux-via-webdav/,https://www.nguyenvq.com/blog/posts/2011-12-08-mount-box.net-on-ubuntu-linux-via-webdav/,../2011-12-08-mount-box.net-on-ubuntu-linux-via-webdav/
2011-12-08-update-wordpress-plugins-via-sftp-ssh.org,2011,12,08,update-wordpress-plugins-via-sftp-ssh,http://blog.nguyenvq.com/2011/12/08/update-wordpress-plugins-via-sftp-ssh/,https://www.nguyenvq.com/blog/posts/2011-12-08-update-wordpress-plugins-via-sftp-ssh/,../2011-12-08-update-wordpress-plugins-via-sftp-ssh/
2011-12-09-emacs-24-crashing-when-launched-with-synapse-and-an-emacsclient-window-is-closed.org,2011,12,09,emacs-24-crashing-when-launched-with-synapse-and-an-emacsclient-window-is-closed,http://blog.nguyenvq.com/2011/12/09/emacs-24-crashing-when-launched-with-synapse-and-an-emacsclient-window-is-closed/,https://www.nguyenvq.com/blog/posts/2011-12-09-emacs-24-crashing-when-launched-with-synapse-and-an-emacsclient-window-is-closed/,../2011-12-09-emacs-24-crashing-when-launched-with-synapse-and-an-emacsclient-window-is-closed/
2011-12-14-public-data-sets.org,2011,12,14,public-data-sets,http://blog.nguyenvq.com/2011/12/14/public-data-sets/,https://www.nguyenvq.com/blog/posts/2011-12-14-public-data-sets/,../2011-12-14-public-data-sets/
2011-12-14-using-google-adwords-to-max-out-dropbox-referrals.org,2011,12,14,using-google-adwords-to-max-out-dropbox-referrals,http://blog.nguyenvq.com/2011/12/14/using-google-adwords-to-max-out-dropbox-referrals/,https://www.nguyenvq.com/blog/posts/2011-12-14-using-google-adwords-to-max-out-dropbox-referrals/,../2011-12-14-using-google-adwords-to-max-out-dropbox-referrals/
2011-12-17-object-oriented-programming-in-python-and-java.org,2011,12,17,object-oriented-programming-in-python-and-java,http://blog.nguyenvq.com/2011/12/17/object-oriented-programming-in-python-and-java/,https://www.nguyenvq.com/blog/posts/2011-12-17-object-oriented-programming-in-python-and-java/,../2011-12-17-object-oriented-programming-in-python-and-java/
2011-12-24-access-or-stream-remote-files-on-android-using-estrong-file-explorer.org,2011,12,24,access-or-stream-remote-files-on-android-using-estrong-file-explorer,http://blog.nguyenvq.com/2011/12/24/access-or-stream-remote-files-on-android-using-estrong-file-explorer/,https://www.nguyenvq.com/blog/posts/2011-12-24-access-or-stream-remote-files-on-android-using-estrong-file-explorer/,../2011-12-24-access-or-stream-remote-files-on-android-using-estrong-file-explorer/
2011-12-24-play-music-in-background-or-while-multi-tasking-on-android-with-doubletwist.org,2011,12,24,play-music-in-background-or-while-multi-tasking-on-android-with-doubletwist,http://blog.nguyenvq.com/2011/12/24/play-music-in-background-or-while-multi-tasking-on-android-with-doubletwist/,https://www.nguyenvq.com/blog/posts/2011-12-24-play-music-in-background-or-while-multi-tasking-on-android-with-doubletwist/,../2011-12-24-play-music-in-background-or-while-multi-tasking-on-android-with-doubletwist/
2011-12-29-wifi-tether-on-htc-evo-3d.org,2011,12,29,wifi-tether-on-htc-evo-3d,http://blog.nguyenvq.com/2011/12/29/wifi-tether-on-htc-evo-3d/,https://www.nguyenvq.com/blog/posts/2011-12-29-wifi-tether-on-htc-evo-3d/,../2011-12-29-wifi-tether-on-htc-evo-3d/
2011-12-30-math-software.org,2011,12,30,math-software,http://blog.nguyenvq.com/2011/12/30/math-software/,https://www.nguyenvq.com/blog/posts/2011-12-30-math-software/,../2011-12-30-math-software/
2012-01-01-list-open-ports-on-computer-using-netstat.org,2012,01,01,list-open-ports-on-computer-using-netstat,http://blog.nguyenvq.com/2012/01/01/list-open-ports-on-computer-using-netstat/,https://www.nguyenvq.com/blog/posts/2012-01-01-list-open-ports-on-computer-using-netstat/,../2012-01-01-list-open-ports-on-computer-using-netstat/
2012-01-04-annotate-or-write-on-top-of-a-pdf-file.org,2012,01,04,annotate-or-write-on-top-of-a-pdf-file,http://blog.nguyenvq.com/2012/01/04/annotate-or-write-on-top-of-a-pdf-file/,https://www.nguyenvq.com/blog/posts/2012-01-04-annotate-or-write-on-top-of-a-pdf-file/,../2012-01-04-annotate-or-write-on-top-of-a-pdf-file/
2012-01-04-bond-prices-and-interest-rates.org,2012,01,04,bond-prices-and-interest-rates,http://blog.nguyenvq.com/2012/01/04/bond-prices-and-interest-rates/,https://www.nguyenvq.com/blog/posts/2012-01-04-bond-prices-and-interest-rates/,../2012-01-04-bond-prices-and-interest-rates/
2012-01-11-wps-flaw-on-routers-allows-wpa-protected-wifi-networks-to-be-cracked.org,2012,01,11,wps-flaw-on-routers-allows-wpa-protected-wifi-networks-to-be-cracked,http://blog.nguyenvq.com/2012/01/11/wps-flaw-on-routers-allows-wpa-protected-wifi-networks-to-be-cracked/,https://www.nguyenvq.com/blog/posts/2012-01-11-wps-flaw-on-routers-allows-wpa-protected-wifi-networks-to-be-cracked/,../2012-01-11-wps-flaw-on-routers-allows-wpa-protected-wifi-networks-to-be-cracked/
